Date,Time,AKSUSE1QTS_M01U_ival,AKSUSE1QTS_M01U_unit,AKSUSE1MF01M01U_ival,AKSUSE1MF01M01U_unit,AKSUSE2QTS_M01U_ival,AKSUSE2QTS_M01U_unit,AKSUSE2MF01M01U_ival,AKSUSE2MF01M01U_unit,Aeration_rate:_total_of_5EE_if_all_14_aerators_per_tank_are_blowing_EnergieeinheitenBB1_ival,EnergieeinheitenBB1_unit,DO_AKBBBB1QO2_M01U_ival,DO_AKBBBB1QO2_M01U_unit,DO_AKBBBB1QO2_M02U_ival,DO_AKBBBB1QO2_M02U_unit,Schlammalter_ival,Schlammalter_unit,Aerobic_sludge_age_Aerobes_Schlammalter_ival,Aerobes_Schlammalter_unit,Ammonia_AKBVBW1QNH4H01_ival,AKBVBW1QNH4H01_unit,Nitric_oxide_AKBVBW1QNO_H01_ival,AKBVBW1QNO_H01_unit,phosphate_AKBVBW1QPO4H01_ival,AKBVBW1QPO4H01_unit,Redox_Potential_AKBVBW1QROXH01_ival,AKBVBW1QROXH01_unit,pH_in_tank_AKBVBW1QPH_H01_ival,AKBVBW1QPH_H01_unit,TS_AKBVBW1QTS_H01_ival,AKBVBW1QTS_H01_unit,AKBVBW1QTS_H02_ival,AKBVBW1QTS_H02_unit,AKBNKB1ML02H01RW01_ival,AKBNKB1ML02H01RW01_unit,AKBNKB2ML02H01RW01_ival,AKBNKB2ML02H01RW01_unit,AKBNKB3ML02H01RW01_ival,AKBNKB3ML02H01RW01_unit,AKBNKB4ML02H01RW01_ival,AKBNKB4ML02H01RW01_unit,BOD_AKMVKL2LBSBM12_ival,AKMVKL2LBSBM12_unit,AKMVKL2LBSBM11_ival,AKMVKL2LBSBM11_unit,COD_AKMVKL2LCSBM12_ival,AKMVKL2LCSBM12_unit,AKMVKL2LCSBM11_ival,AKMVKL2LCSBM11_unit,AKMVKL2LNH4M12_ival,AKMVKL2LNH4M12_unit,AKMVKL2LPO4M12_ival,AKMVKL2LPO4M12_unit,AKMVKL2LPO4M14_ival,AKMVKL2LPO4M14_unit,AKMVKL2LPH_M11_ival,AKMVKL2LPH_M11_unit,Conductivity_AKMVKL2LLF_M11_ival,AKMVKL2LLF_M11_unit,AKBBBB1XS02M11_ival,AKBBBB1XS02M11_unit,AKBNKB1XS01M21_ival,AKBNKB1XS01M21_unit,AKBNKB2XS01M21_ival,AKBNKB2XS01M21_unit,AKBNKB3XS01M21_ival,AKBNKB3XS01M21_unit,AKBNKB4XS01M21_ival,AKBNKB4XS01M21_unit
08.12.2025,14:00:00,3.13,g/l,0.00,m³/h,8.90,g/l,74.96,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,14.32,Tage,8.10,Tage,2.0,mg/l,4.0,mg/l,0.5,mg/l,-228,mV,7.19,,4.4,g/l,4.5,g/l,617,m³/h,440,m³/h,869,m³/h,1043,m³/h,,mg/l,,mg/l,698,mg/l,386,mg/l,,mg/l,,mg/l,,mg/l,7.4,pH,1.20,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,15:00:00,3.12,g/l,0.00,m³/h,7.67,g/l,74.97,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.04,Tage,7.08,Tage,1.5,mg/l,4.7,mg/l,0.4,mg/l,-146,mV,7.20,,4.4,g/l,4.5,g/l,802,m³/h,651,m³/h,1218,m³/h,1374,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,16:00:00,3.12,g/l,0.00,m³/h,7.49,g/l,74.99,m³/h,3.0,EE,10.0,mg/l,10.0,mg/l,17.06,Tage,12.24,Tage,2.1,mg/l,3.7,mg/l,0.6,mg/l,-108,mV,7.17,,4.4,g/l,4.5,g/l,725,m³/h,649,m³/h,1196,m³/h,1364,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,17:00:00,3.12,g/l,0.00,m³/h,7.57,g/l,74.97,m³/h,2.1,EE,10.0,mg/l,10.0,mg/l,16.72,Tage,9.23,Tage,1.4,mg/l,5.2,mg/l,0.5,mg/l,-94,mV,7.16,,4.4,g/l,4.5,g/l,724,m³/h,639,m³/h,1225,m³/h,1372,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,18:00:00,3.12,g/l,0.00,m³/h,7.56,g/l,75.00,m³/h,1.3,EE,10.0,mg/l,10.0,mg/l,16.53,Tage,7.44,Tage,0.9,mg/l,5.8,mg/l,0.4,mg/l,-161,mV,7.19,,4.3,g/l,4.5,g/l,763,m³/h,648,m³/h,1216,m³/h,1382,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,19:00:00,3.11,g/l,0.00,m³/h,7.54,g/l,74.96,m³/h,1.5,EE,10.0,mg/l,10.0,mg/l,16.80,Tage,7.69,Tage,1.5,mg/l,4.9,mg/l,0.6,mg/l,-254,mV,7.21,,4.3,g/l,4.4,g/l,760,m³/h,657,m³/h,1241,m³/h,1384,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,20:00:00,3.11,g/l,0.00,m³/h,7.57,g/l,75.07,m³/h,2.6,EE,10.0,mg/l,10.0,mg/l,16.51,Tage,7.98,Tage,2.2,mg/l,2.9,mg/l,0.5,mg/l,-251,mV,7.20,,4.4,g/l,4.5,g/l,755,m³/h,680,m³/h,1282,m³/h,1402,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,21:00:00,3.11,g/l,0.00,m³/h,7.70,g/l,74.90,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.20,Tage,9.37,Tage,2.1,mg/l,3.6,mg/l,0.4,mg/l,-237,mV,7.20,,4.3,g/l,4.4,g/l,778,m³/h,706,m³/h,1347,m³/h,1399,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,22:00:00,3.10,g/l,0.00,m³/h,7.78,g/l,74.91,m³/h,2.5,EE,10.0,mg/l,10.0,mg/l,15.82,Tage,10.01,Tage,2.3,mg/l,3.3,mg/l,0.5,mg/l,-268,mV,7.20,,4.3,g/l,4.4,g/l,838,m³/h,795,m³/h,1372,m³/h,1404,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
08.12.2025,23:00:00,3.10,g/l,0.00,m³/h,7.71,g/l,74.71,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,15.72,Tage,8.89,Tage,1.8,mg/l,3.5,mg/l,0.4,mg/l,-196,mV,7.19,,4.3,g/l,4.4,g/l,823,m³/h,796,m³/h,1367,m³/h,1389,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,00:00:00,3.09,g/l,0.00,m³/h,7.82,g/l,74.85,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,15.44,Tage,8.14,Tage,1.6,mg/l,3.0,mg/l,0.5,mg/l,-211,mV,7.19,,4.3,g/l,4.4,g/l,857,m³/h,847,m³/h,1367,m³/h,1400,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,01:00:00,3.08,g/l,0.00,m³/h,7.67,g/l,74.82,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,15.77,Tage,7.30,Tage,1.1,mg/l,2.7,mg/l,0.4,mg/l,-188,mV,7.18,,4.3,g/l,4.4,g/l,809,m³/h,810,m³/h,1374,m³/h,1386,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,02:00:00,3.07,g/l,0.00,m³/h,7.75,g/l,74.81,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,15.66,Tage,8.15,Tage,0.7,mg/l,3.0,mg/l,0.4,mg/l,-142,mV,7.18,,4.3,g/l,4.4,g/l,761,m³/h,716,m³/h,1340,m³/h,1386,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,03:00:00,3.06,g/l,0.00,m³/h,7.70,g/l,74.86,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,15.82,Tage,7.39,Tage,0.4,mg/l,2.6,mg/l,0.3,mg/l,-112,mV,7.18,,4.3,g/l,4.4,g/l,731,m³/h,670,m³/h,1282,m³/h,1377,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,4.40,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,04:00:00,3.05,g/l,0.00,m³/h,7.71,g/l,74.93,m³/h,3.0,EE,10.0,mg/l,10.0,mg/l,16.06,Tage,7.60,Tage,0.4,mg/l,3.2,mg/l,1.1,mg/l,-86,mV,7.21,,4.5,g/l,4.4,g/l,725,m³/h,593,m³/h,1022,m³/h,1377,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,8.20,g/l,7.90,g/l,7.40,g/l,8.00,g/l
09.12.2025,05:00:00,3.06,g/l,0.00,m³/h,7.74,g/l,74.90,m³/h,2.6,EE,10.0,mg/l,10.0,mg/l,16.44,Tage,7.52,Tage,0.2,mg/l,3.7,mg/l,0.5,mg/l,-43,mV,7.26,,4.8,g/l,4.5,g/l,687,m³/h,487,m³/h,745,m³/h,1385,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,06:00:00,3.06,g/l,0.00,m³/h,7.66,g/l,74.90,m³/h,1.9,EE,10.0,mg/l,10.0,mg/l,16.84,Tage,7.58,Tage,0.1,mg/l,4.5,mg/l,0.2,mg/l,-76,mV,7.24,,4.8,g/l,4.6,g/l,662,m³/h,400,m³/h,617,m³/h,1321,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,07:00:00,3.07,g/l,0.00,m³/h,7.43,g/l,74.87,m³/h,1.6,EE,10.0,mg/l,10.0,mg/l,17.57,Tage,8.04,Tage,0.1,mg/l,4.5,mg/l,0.1,mg/l,-132,mV,7.22,,4.8,g/l,4.7,g/l,622,m³/h,296,m³/h,548,m³/h,1044,m³/h,429,mg/l,261,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,08:00:00,3.09,g/l,0.00,m³/h,7.67,g/l,74.91,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,17.03,Tage,7.50,Tage,0.2,mg/l,3.6,mg/l,0.1,mg/l,-148,mV,7.23,,4.8,g/l,4.6,g/l,599,m³/h,284,m³/h,540,m³/h,937,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,09:00:00,3.10,g/l,0.00,m³/h,7.84,g/l,75.01,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.59,Tage,6.87,Tage,0.1,mg/l,4.1,mg/l,0.1,mg/l,-142,mV,7.23,,4.8,g/l,4.6,g/l,563,m³/h,301,m³/h,578,m³/h,1050,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,10:00:00,3.11,g/l,0.00,m³/h,7.67,g/l,74.98,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.62,Tage,6.81,Tage,0.2,mg/l,3.9,mg/l,0.1,mg/l,-110,mV,7.22,,4.7,g/l,4.6,g/l,598,m³/h,296,m³/h,678,m³/h,1164,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,8.20,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,11:00:00,3.12,g/l,0.00,m³/h,7.76,g/l,74.99,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.24,Tage,7.76,Tage,0.6,mg/l,4.5,mg/l,0.3,mg/l,-119,mV,7.22,,4.6,g/l,4.6,g/l,693,m³/h,362,m³/h,840,m³/h,1268,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,12:00:00,3.12,g/l,0.00,m³/h,7.73,g/l,74.92,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.44,Tage,10.34,Tage,1.0,mg/l,4.0,mg/l,0.4,mg/l,-147,mV,7.23,,4.5,g/l,4.6,g/l,745,m³/h,482,m³/h,994,m³/h,1315,m³/h,,mg/l,,mg/l,790,mg/l,471,mg/l,50.0,mg/l,11.800,mg/l,,mg/l,7.1,pH,1.40,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,13:00:00,3.12,g/l,0.00,m³/h,7.52,g/l,74.82,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.81,Tage,10.37,Tage,1.4,mg/l,2.9,mg/l,0.6,mg/l,-161,mV,7.23,,4.4,g/l,4.5,g/l,730,m³/h,612,m³/h,1148,m³/h,1371,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,14:00:00,3.11,g/l,0.00,m³/h,7.48,g/l,74.87,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.64,Tage,8.60,Tage,1.6,mg/l,2.6,mg/l,0.5,mg/l,-198,mV,7.25,,4.4,g/l,4.5,g/l,743,m³/h,658,m³/h,1175,m³/h,1387,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,15:00:00,3.10,g/l,0.00,m³/h,7.46,g/l,74.87,m³/h,2.1,EE,10.0,mg/l,10.0,mg/l,17.07,Tage,11.45,Tage,1.7,mg/l,2.2,mg/l,0.6,mg/l,-232,mV,7.26,,4.5,g/l,4.6,g/l,754,m³/h,638,m³/h,1233,m³/h,1386,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,16:00:00,3.10,g/l,0.00,m³/h,7.57,g/l,74.84,m³/h,2.1,EE,10.0,mg/l,10.0,mg/l,16.72,Tage,9.92,Tage,1.2,mg/l,1.0,mg/l,0.6,mg/l,-269,mV,7.26,,4.5,g/l,4.6,g/l,737,m³/h,667,m³/h,1310,m³/h,1403,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,17:00:00,3.09,g/l,0.00,m³/h,7.66,g/l,74.80,m³/h,3.1,EE,10.0,mg/l,10.0,mg/l,16.54,Tage,11.99,Tage,1.6,mg/l,0.7,mg/l,0.9,mg/l,-291,mV,7.29,,4.5,g/l,4.6,g/l,768,m³/h,689,m³/h,1339,m³/h,1390,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,18:00:00,3.08,g/l,0.00,m³/h,7.83,g/l,74.87,m³/h,3.9,EE,10.0,mg/l,10.0,mg/l,16.30,Tage,13.72,Tage,2.9,mg/l,0.7,mg/l,1.6,mg/l,-264,mV,7.26,,4.7,g/l,4.6,g/l,834,m³/h,755,m³/h,1378,m³/h,1387,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,19:00:00,3.07,g/l,0.00,m³/h,7.67,g/l,74.80,m³/h,2.3,EE,10.0,mg/l,10.0,mg/l,16.38,Tage,9.52,Tage,1.4,mg/l,1.8,mg/l,0.5,mg/l,-243,mV,7.25,,4.6,g/l,4.6,g/l,889,m³/h,836,m³/h,1379,m³/h,1391,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,20:00:00,3.07,g/l,0.00,m³/h,7.64,g/l,74.82,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.44,Tage,8.21,Tage,0.4,mg/l,2.4,mg/l,0.3,mg/l,-261,mV,7.25,,4.6,g/l,4.6,g/l,832,m³/h,791,m³/h,1380,m³/h,1386,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,21:00:00,3.06,g/l,0.00,m³/h,7.62,g/l,74.79,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.48,Tage,7.41,Tage,0.4,mg/l,1.7,mg/l,0.3,mg/l,-292,mV,7.25,,4.5,g/l,4.6,g/l,789,m³/h,726,m³/h,1348,m³/h,1389,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,22:00:00,3.05,g/l,0.00,m³/h,7.56,g/l,74.82,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.62,Tage,7.96,Tage,0.4,mg/l,1.1,mg/l,0.3,mg/l,-311,mV,7.26,,4.5,g/l,4.6,g/l,775,m³/h,707,m³/h,1306,m³/h,1387,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
09.12.2025,23:00:00,3.04,g/l,0.00,m³/h,7.61,g/l,74.84,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.50,Tage,9.44,Tage,0.5,mg/l,0.7,mg/l,0.3,mg/l,-318,mV,7.26,,4.5,g/l,4.6,g/l,775,m³/h,673,m³/h,1218,m³/h,1384,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,00:00:00,3.03,g/l,0.00,m³/h,7.64,g/l,74.83,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.52,Tage,10.18,Tage,0.7,mg/l,0.6,mg/l,0.4,mg/l,-314,mV,7.26,,4.5,g/l,4.6,g/l,774,m³/h,676,m³/h,1244,m³/h,1403,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,01:00:00,3.03,g/l,0.00,m³/h,7.59,g/l,74.88,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.76,Tage,8.73,Tage,0.8,mg/l,0.6,mg/l,0.6,mg/l,-321,mV,7.26,,4.5,g/l,4.6,g/l,764,m³/h,651,m³/h,1201,m³/h,1392,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,02:00:00,3.04,g/l,0.00,m³/h,7.63,g/l,74.80,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,16.73,Tage,7.83,Tage,0.7,mg/l,0.6,mg/l,0.6,mg/l,-333,mV,7.26,,4.5,g/l,4.7,g/l,738,m³/h,633,m³/h,1123,m³/h,1394,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,03:00:00,3.05,g/l,0.00,m³/h,7.49,g/l,74.93,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,17.10,Tage,8.89,Tage,0.6,mg/l,0.6,mg/l,0.5,mg/l,-337,mV,7.26,,4.6,g/l,4.7,g/l,735,m³/h,580,m³/h,996,m³/h,1390,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,04:00:00,3.06,g/l,0.00,m³/h,7.45,g/l,74.90,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,17.29,Tage,9.47,Tage,0.5,mg/l,0.6,mg/l,0.5,mg/l,-316,mV,7.27,,4.6,g/l,4.7,g/l,726,m³/h,537,m³/h,953,m³/h,1379,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,05:00:00,3.08,g/l,0.00,m³/h,7.43,g/l,75.01,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,17.50,Tage,8.77,Tage,0.4,mg/l,0.6,mg/l,0.3,mg/l,-328,mV,7.28,,4.6,g/l,4.7,g/l,707,m³/h,456,m³/h,775,m³/h,1164,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,06:00:00,3.08,g/l,0.00,m³/h,7.70,g/l,74.94,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,17.17,Tage,8.24,Tage,0.1,mg/l,0.5,mg/l,0.2,mg/l,-329,mV,7.30,,4.7,g/l,4.8,g/l,547,m³/h,351,m³/h,407,m³/h,787,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,07:00:00,9.67,g/l,0.00,m³/h,2.94,g/l,71.89,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,13.80,Tage,6.01,Tage,0.1,mg/l,0.5,mg/l,0.1,mg/l,-336,mV,7.28,,4.8,g/l,4.6,g/l,300,m³/h,282,m³/h,314,m³/h,374,m³/h,401,mg/l,310,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,08:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,0.9,mg/l,0.5,mg/l,0.2,mg/l,-340,mV,7.28,,4.9,g/l,4.4,g/l,336,m³/h,303,m³/h,365,m³/h,460,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,09:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,0.4,mg/l,0.5,mg/l,0.2,mg/l,-344,mV,7.28,,4.9,g/l,4.3,g/l,363,m³/h,356,m³/h,385,m³/h,466,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,10:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,2.0,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,0.3,mg/l,0.6,mg/l,0.1,mg/l,-335,mV,7.28,,4.9,g/l,4.1,g/l,399,m³/h,402,m³/h,420,m³/h,571,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,11:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,2.3,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,1.0,mg/l,0.5,mg/l,0.2,mg/l,-350,mV,7.29,,5.0,g/l,4.1,g/l,379,m³/h,388,m³/h,428,m³/h,648,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,8.80,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,12:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,3.9,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,2.8,mg/l,0.6,mg/l,1.3,mg/l,-288,mV,7.30,,5.3,g/l,3.9,g/l,327,m³/h,340,m³/h,407,m³/h,657,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,64.0,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,13:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,2.1,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,2.7,mg/l,1.2,mg/l,0.5,mg/l,-262,mV,7.30,,5.1,g/l,4.2,g/l,555,m³/h,441,m³/h,762,m³/h,984,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,14:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,2.8,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,2.9,mg/l,0.9,mg/l,0.8,mg/l,-337,mV,7.33,,5.0,g/l,4.8,g/l,828,m³/h,543,m³/h,1333,m³/h,1359,m³/h,,mg/l,,mg/l,996,mg/l,551,mg/l,,mg/l,,mg/l,,mg/l,7.5,pH,1.60,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
10.12.2025,15:00:00,15.07,g/l,0.00,m³/h,0.00,g/l,0.00,m³/h,3.5,EE,10.0,mg/l,10.0,mg/l,13.46,Tage,5.63,Tage,4.9,mg/l,0.7,mg/l,3.0,mg/l,-157,mV,7.33,,5.2,g/l,5.1,g/l,824,m³/h,628,m³/h,1263,m³/h,1388,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
